"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"7/30/2024","7/30/2024","7/31/2024","SPY","SPY 8/2/2024 Put $540.00","BTO","2","$4.56","($912.06)"
"7/30/2024","7/30/2024","7/31/2024","SPY","SPY 8/2/2024 Put $540.00","BTO","1","$4.56","($456.03)"
"7/30/2024","7/30/2024","7/31/2024","SPY","SPY 8/2/2024 Put $540.00","BTO","2","$4.56","($912.06)"
"7/30/2024","7/30/2024","7/31/2024","JEPQ","J.P. Morgan Exchange-Traded Fund Trust JPMorgan Nasdaq Equity Premium Income ETF
CUSIP: 46654Q203","Buy","22","$52.34","($1,151.48)"
"7/29/2024","7/29/2024","7/29/2024","","Interest Payment","INT","","","$143.29"
"7/29/2024","7/29/2024","7/30/2024","JEPQ","J.P. Morgan Exchange-Traded Fund Trust JPMorgan Nasdaq Equity Premium Income ETF
CUSIP: 46654Q203","Buy","20","$53.34","($1,066.90)"
"7/29/2024","7/29/2024","7/30/2024","SPY","SPY 7/29/2024 Put $545.00","STC","50","$1.61","$8,048.13"
"7/29/2024","7/29/2024","7/30/2024","SPY","SPY 7/29/2024 Put $545.00","STC","50","$1.61","$8,048.13"
"7/29/2024","7/29/2024","7/30/2024","SPY","SPY 7/29/2024 Put $545.00","BTO","35","$1.27","($4,446.05)"
"7/29/2024","7/29/2024","7/30/2024","SPY","SPY 7/29/2024 Put $545.00","BTO","65","$1.27","($8,256.95)"
"7/29/2024","7/29/2024","7/30/2024","SPY","SPY 7/29/2024 Put $545.00","STC","50","$0.94","$4,698.22"
"7/29/2024","7/29/2024","7/30/2024","SPY","SPY 7/29/2024 Put $545.00","BTO","50","$1.44","($7,201.50)"
"7/29/2024","7/29/2024","7/30/2024","DNLI","Denali Therapeutics
CUSIP: 24823R105","Buy","200","$24.94","($4,989.00)"
"7/29/2024","7/29/2024","7/30/2024","SPY","SPY 1/31/2025 Put $540.00","STC","1","$16.81","$1,680.91"
"7/29/2024","7/29/2024","7/30/2024","SPY","SPY 1/31/2025 Put $540.00","STC","1","$16.81","$1,680.91"
"7/29/2024","7/29/2024","7/30/2024","SOFI","SoFi Technologies
CUSIP: 83406F102","Buy","100","$7.59","($759.00)"
"7/26/2024","7/26/2024","7/29/2024","DNLI","Denali Therapeutics
CUSIP: 24823R105","Buy","200","$24.85","($4,970.00)"
"7/25/2024","7/25/2024","7/26/2024","TSLA","TSLA 8/2/2024 Put $190.00","BTC","1","$0.60","($60.03)"
"7/25/2024","7/25/2024","7/26/2024","TSLA","TSLA 7/26/2024 Put $210.00","BTC","1","$0.61","($61.03)"
"7/24/2024","7/24/2024","7/25/2024","JEPQ","J.P. Morgan Exchange-Traded Fund Trust JPMorgan Nasdaq Equity Premium Income ETF
CUSIP: 46654Q203","Buy","50","$53.17","($2,658.29)"
"7/24/2024","7/24/2024","7/25/2024","TSLA","TSLA 7/26/2024 Put $237.50","BTC","1","$17.85","($1,785.03)"
"7/24/2024","7/24/2024","7/25/2024","SPY","SPY 1/31/2025 Put $540.00","BTO","2","$18.49","($3,698.06)"
"7/24/2024","7/24/2024","7/25/2024","SPY","SPDR S&P 500 ETF
CUSIP: 78462F103","Buy","2","$543.48","($1,086.96)"
"7/24/2024","7/24/2024","7/25/2024","TSLA","TSLA 8/2/2024 Put $190.00","STO","1","$0.69","$68.95"
"7/24/2024","7/24/2024","7/25/2024","TSLA","TSLA 7/26/2024 Put $210.00","STO","1","$1.86","$185.95"
"7/24/2024","7/24/2024","7/25/2024","SPY","SPY 7/24/2024 Put $553.00","STC","1","$6.61","$660.94"
"7/24/2024","7/24/2024","7/25/2024","DNLI","Denali Therapeutics
CUSIP: 24823R105","Sell","350","$23.34","$8,168.71"
"7/24/2024","7/24/2024","7/25/2024","HOOD","Robinhood Markets
CUSIP: 770700102","Sell","1200","$22.28","$26,736.85"
"7/24/2024","7/24/2024","7/25/2024","TSLA","Tesla
CUSIP: 88160R101","Buy","1","$220.21","($220.21)"
"7/24/2024","7/24/2024","7/25/2024","SPY","SPY 7/24/2024 Put $553.00","STC","2","$5.00","$999.90"
"7/23/2024","7/23/2024","7/24/2024","SPY","SPY 7/24/2024 Put $553.00","BTO","3","$1.52","($456.09)"
"7/23/2024","7/23/2024","7/24/2024","AMZN","Amazon
CUSIP: 023135106","Sell","50","$186.95","$9,347.24"
"7/23/2024","7/23/2024","7/24/2024","","ACH Deposit","ACH","","","$2,000.00"
"7/23/2024","7/23/2024","7/24/2024","CRWD","CRWD 7/26/2024 Put $250.00","BTC","1","$1.40","($140.03)"
"7/23/2024","7/23/2024","7/24/2024","TSLA","TSLA 7/26/2024 Put $237.50","STO","1","$6.85","$684.94"
"7/23/2024","7/23/2024","7/24/2024","AMZN","Amazon
CUSIP: 023135106","Buy","1","$186.99","($186.99)"
"7/23/2024","7/23/2024","7/24/2024","AMZN","Amazon
CUSIP: 023135106","Buy","41","$186.99","($7,666.59)"
"7/23/2024","7/23/2024","7/24/2024","AMZN","Amazon
CUSIP: 023135106","Buy","8","$186.99","($1,495.92)"
"7/23/2024","7/23/2024","7/24/2024","DNLI","Denali Therapeutics
CUSIP: 24823R105","Buy","50","$23.75","($1,187.50)"
"7/22/2024","7/22/2024","7/23/2024","CRWD","CRWD 7/26/2024 Put $250.00","STO","1","$5.40","$539.94"
"7/22/2024","7/22/2024","7/23/2024","","ACH Withdrawal","ACH","","","($15,000.00)"
"7/22/2024","7/22/2024","7/23/2024","SHOP","SHOP 7/26/2024 Put $61.00","BTC","1","$0.50","($50.03)"
"7/22/2024","7/22/2024","7/23/2024","SHOP","SHOP 7/26/2024 Put $61.00","BTC","2","$0.50","($100.06)"
"7/22/2024","7/22/2024","7/23/2024","TSLA","TSLA 7/26/2024 Put $200.00","BTC","1","$0.52","($52.03)"
"7/22/2024","7/22/2024","7/23/2024","TSLA","TSLA 7/26/2024 Put $180.00","BTC","1","$0.16","($16.03)"
"7/22/2024","7/22/2024","7/22/2024","","Gold Subscription Fee","GOLD","","","($5.00)"
"7/22/2024","7/22/2024","7/22/2024","","Instant bank transfer - withdrawal fee","RTP","","","($150.00)"
"7/22/2024","7/22/2024","7/22/2024","","Instant bank transfer - account ending in 7112","RTP","","","($26,558.00)"
"7/19/2024","7/19/2024","7/22/2024","","ACH Deposit","ACH","","","$4,000.00"
"7/19/2024","7/19/2024","7/22/2024","DNLI","Denali Therapeutics
CUSIP: 24823R105","Buy","10","$21.50","($215.00)"
"7/19/2024","7/19/2024","7/22/2024","DNLI","Denali Therapeutics
CUSIP: 24823R105","Buy","1","$21.50","($21.50)"
"7/19/2024","7/19/2024","7/22/2024","DNLI","Denali Therapeutics
CUSIP: 24823R105","Buy","100","$21.50","($2,150.00)"
"7/19/2024","7/19/2024","7/22/2024","DNLI","Denali Therapeutics
CUSIP: 24823R105","Buy","48","$21.50","($1,032.00)"
"7/19/2024","7/19/2024","7/22/2024","DNLI","Denali Therapeutics
CUSIP: 24823R105","Buy","18","$21.50","($387.00)"
"7/19/2024","7/19/2024","7/22/2024","DNLI","Denali Therapeutics
CUSIP: 24823R105","Buy","2","$21.50","($43.00)"
"7/19/2024","7/19/2024","7/22/2024","DNLI","Denali Therapeutics
CUSIP: 24823R105","Buy","43","$21.50","($924.50)"
"7/19/2024","7/19/2024","7/22/2024","DNLI","Denali Therapeutics
CUSIP: 24823R105","Buy","17","$21.50","($365.50)"
"7/19/2024","7/19/2024","7/22/2024","DNLI","Denali Therapeutics
CUSIP: 24823R105","Buy","61","$21.50","($1,311.50)"
"7/19/2024","7/19/2024","7/22/2024","TSLA","TSLA 7/26/2024 Put $180.00","STO","1","$0.19","$18.95"
"7/19/2024","7/19/2024","7/22/2024","TSLA","TSLA 7/26/2024 Put $200.00","STO","1","$0.82","$81.95"
"7/19/2024","7/19/2024","7/22/2024","JEPQ","J.P. Morgan Exchange-Traded Fund Trust JPMorgan Nasdaq Equity Premium Income ETF
CUSIP: 46654Q203","Buy","100","$54.58","($5,458.00)"
"7/19/2024","7/19/2024","7/22/2024","PFE","Pfizer
CUSIP: 717081103","Buy","150","$29.67","($4,451.01)"
"7/19/2024","7/19/2024","7/22/2024","HOOD","Robinhood Markets
CUSIP: 770700102","Buy","100","$22.99","($2,298.97)"
"7/19/2024","7/19/2024","7/22/2024","HOOD","Robinhood Markets
CUSIP: 770700102","Buy","100","$22.96","($2,296.00)"
"7/18/2024","7/18/2024","7/19/2024","TSLA","TSLA 7/19/2024 Call $250.00","STC","5","$5.65","$2,824.76"
"7/17/2024","7/17/2024","7/18/2024","JEPQ","J.P. Morgan Exchange-Traded Fund Trust JPMorgan Nasdaq Equity Premium Income ETF
CUSIP: 46654Q203","Buy","30","$54.97","($1,649.10)"
"7/17/2024","7/17/2024","7/18/2024","SHOP","SHOP 7/26/2024 Put $61.00","STO","1","$0.50","$49.95"
"7/17/2024","7/17/2024","7/18/2024","SHOP","SHOP 7/26/2024 Put $61.00","STO","2","$0.50","$99.92"
"7/17/2024","7/17/2024","7/18/2024","TSLA","TSLA 7/19/2024 Call $250.00","BTO","3","$5.28","($1,584.09)"
"7/17/2024","7/17/2024","7/18/2024","TSLA","TSLA 7/19/2024 Call $250.00","BTO","2","$5.28","($1,056.06)"
"7/17/2024","7/17/2024","7/18/2024","SQ","Block
CUSIP: 852234103","Sell","200","$71.47","$14,293.59"
"7/17/2024","7/17/2024","7/18/2024","SHOP","Shopify
CUSIP: 82509L107","Sell","300","$65.96","$19,787.39"
"7/17/2024","7/17/2024","7/18/2024","DNLI","Denali Therapeutics
CUSIP: 24823R105","Sell","200","$23.28","$4,655.84"
"7/17/2024","7/17/2024","7/18/2024","AAPL","Apple
CUSIP: 037833100","Sell","4","$227.96","$911.79"
"7/17/2024","7/17/2024","7/18/2024","TSLA","Tesla
CUSIP: 88160R101","Sell","10","$253.89","$2,538.78"
"7/17/2024","7/17/2024","7/18/2024","PLTR","Palantir Technologies
CUSIP: 69608A108","Sell","120","$28.73","$3,447.29"
"7/17/2024","7/17/2024","7/18/2024","ZS","Zscaler
CUSIP: 98980G102","Sell","10","$195.66","$1,956.59"
"7/17/2024","7/17/2024","7/18/2024","HIMS","Hims & Hers Health
CUSIP: 433000106","Sell","200","$22.53","$4,506.50"
"7/17/2024","7/17/2024","7/18/2024","","ACH Deposit","ACH","","","$1,000.00"
"7/17/2024","7/17/2024","7/18/2024","SPY","SPY 7/18/2024 Call $559.00","STC","15","$2.17","$3,254.41"
"7/17/2024","7/17/2024","7/18/2024","SPY","SPY 7/18/2024 Call $559.00","STC","15","$2.17","$3,254.41"
"7/17/2024","7/17/2024","7/18/2024","SPY","SPY 7/18/2024 Call $559.00","STC","20","$2.17","$4,339.21"
"7/17/2024","7/17/2024","7/18/2024","SPY","SPY 7/18/2024 Call $559.00","STC","50","$1.98","$9,898.08"
"7/17/2024","7/17/2024","7/18/2024","SPY","SPY 7/18/2024 Call $559.00","BTO","22","$1.69","($3,718.66)"
"7/17/2024","7/17/2024","7/18/2024","SPY","SPY 7/18/2024 Call $559.00","BTO","10","$1.69","($1,690.30)"
"7/17/2024","7/17/2024","7/18/2024","SPY","SPY 7/18/2024 Call $559.00","BTO","45","$1.69","($7,606.35)"
"7/17/2024","7/17/2024","7/18/2024","SPY","SPY 7/18/2024 Call $559.00","BTO","23","$1.69","($3,887.69)"
"7/17/2024","7/17/2024","7/18/2024","TSLA","TSLA 7/26/2024 Call $257.50","STC","5","$14.20","$7,099.64"
"7/17/2024","7/17/2024","7/18/2024","TSLA","TSLA 7/26/2024 Call $257.50","BTO","3","$13.35","($4,005.09)"
"7/17/2024","7/17/2024","7/18/2024","TSLA","TSLA 7/26/2024 Call $257.50","BTO","2","$13.35","($2,670.06)"
"7/16/2024","7/16/2024","7/17/2024","DNLI","Denali Therapeutics
CUSIP: 24823R105","Buy","100","$25.13","($2,513.00)"
"7/16/2024","7/16/2024","7/17/2024","O","Realty Income
CUSIP: 756109104
Dividend Reinvestment","Buy","2.352037","$55.96","($131.62)"
"7/16/2024","7/16/2024","7/17/2024","TLT","TLT 7/19/2024 Call $94.00","BTC","2","$0.27","($54.06)"
"7/16/2024","7/16/2024","7/17/2024","HOOD","HOOD 7/19/2024 Call $26.50","BTC","10","$0.09","($90.30)"
"7/15/2024","7/15/2024","7/15/2024","O","Cash Div: R/D 2024-07-01 P/D 2024-07-15 - 500.466594 shares at 0.263","CDIV","","","$131.62"
"7/15/2024","7/15/2024","7/16/2024","SHOP","SHOP 7/19/2024 Call $72.00","BTC","1","$0.04","($4.03)"
"7/15/2024","7/15/2024","7/16/2024","SHOP","SHOP 7/19/2024 Call $72.00","BTC","1","$0.04","($4.03)"
"7/15/2024","7/15/2024","7/16/2024","SHOP","SHOP 7/19/2024 Call $72.00","BTC","1","$0.04","($4.03)"
"7/15/2024","7/15/2024","7/16/2024","TLT","TLT 7/19/2024 Call $94.00","STO","2","$0.18","$35.92"
"7/15/2024","7/15/2024","7/16/2024","HOOD","HOOD 7/19/2024 Call $26.50","STO","10","$0.09","$89.66"
"7/12/2024","7/12/2024","7/15/2024","HOOD","HOOD 7/19/2024 Call $25.00","BTC","10","$0.08","($80.30)"
"7/12/2024","7/12/2024","7/15/2024","TLT","TLT 7/12/2024 Call $94.50","BTC","1","$0.01","($1.03)"
"7/12/2024","7/12/2024","7/15/2024","TLT","TLT 7/12/2024 Call $94.50","BTC","1","$0.01","($1.03)"
"7/12/2024","7/12/2024","7/15/2024","NFLX","NFLX 7/19/2024 Put $570.00","BTC","1","$3.12","($312.03)"
"7/12/2024","7/12/2024","7/15/2024","TSLA","TSLA 7/19/2024 Put $232.50","BTC","2","$2.82","($564.06)"
"7/12/2024","7/12/2024","7/15/2024","SQ","SQ 7/19/2024 Call $72.50","BTC","2","$0.60","($120.06)"
"7/12/2024","7/12/2024","7/15/2024","DNLI","Denali Therapeutics
CUSIP: 24823R105","Buy","100","$23.26","($2,326.00)"
"7/11/2024","7/11/2024","7/12/2024","NFLX","NFLX 7/19/2024 Put $570.00","STO","1","$3.65","$364.94"
"7/11/2024","7/11/2024","7/12/2024","HIMS","HIMS 7/12/2024 Call $20.50","BTC","2","$0.66","($132.06)"
"7/11/2024","7/11/2024","7/12/2024","PLTR","PLTR 7/12/2024 Call $28.50","BTC","1","$0.07","($7.03)"
"7/11/2024","7/11/2024","7/12/2024","TSLA","TSLA 7/19/2024 Put $232.50","STO","2","$4.65","$929.90"
"7/11/2024","7/11/2024","7/12/2024","ZS","ZS 7/12/2024 Put $185.00","BTC","1","$0.30","($30.03)"
"7/11/2024","7/11/2024","7/12/2024","AMZN","AMZN 8/16/2024 Call $200.00","STC","4","$7.95","$3,179.78"
"7/11/2024","7/11/2024","7/12/2024","AMZN","AMZN 8/16/2024 Call $200.00","BTO","1","$8.95","($895.03)"
"7/11/2024","7/11/2024","7/12/2024","AMZN","AMZN 8/16/2024 Call $200.00","BTO","1","$8.95","($895.03)"
"7/11/2024","7/11/2024","7/12/2024","AMZN","AMZN 8/16/2024 Call $200.00","BTO","2","$8.95","($1,790.06)"
"7/11/2024","7/11/2024","7/12/2024","SQ","SQ 7/19/2024 Call $72.50","STO","2","$0.29","$57.92"
"7/11/2024","7/11/2024","7/12/2024","SHOP","SHOP 7/19/2024 Call $72.00","STO","1","$0.17","$16.95"
"7/11/2024","7/11/2024","7/12/2024","SHOP","SHOP 7/19/2024 Call $72.00","STO","1","$0.17","$16.95"
"7/11/2024","7/11/2024","7/12/2024","SHOP","SHOP 7/19/2024 Call $72.00","STO","1","$0.17","$16.95"
"7/11/2024","7/11/2024","7/12/2024","HOOD","HOOD 7/19/2024 Call $25.00","STO","3","$0.19","$56.89"
"7/11/2024","7/11/2024","7/12/2024","HOOD","HOOD 7/19/2024 Call $25.00","STO","3","$0.19","$56.89"
"7/11/2024","7/11/2024","7/12/2024","HOOD","HOOD 7/19/2024 Call $25.00","STO","4","$0.19","$75.86"
"7/10/2024","7/10/2024","7/11/2024","TSLA","Tesla
CUSIP: 88160R101","Buy","10","$265.36","($2,653.57)"
"7/10/2024","7/10/2024","7/11/2024","HOOD","Robinhood Markets
CUSIP: 770700102","Buy","500","$22.16","($11,078.00)"
"7/10/2024","7/10/2024","7/11/2024","SHOP","Shopify
CUSIP: 82509L107","Buy","100","$65.19","($6,518.85)"
"7/10/2024","7/10/2024","7/11/2024","SPY","SPY 7/11/2024 Put $559.00","STC","6","$1.45","$869.77"
"7/10/2024","7/10/2024","7/11/2024","SPY","SPY 7/11/2024 Put $559.00","BTO","6","$1.62","($972.18)"
"7/10/2024","7/10/2024","7/11/2024","JEPQ","J.P. Morgan Exchange-Traded Fund Trust JPMorgan Nasdaq Equity Premium Income ETF
CUSIP: 46654Q203","Buy","50","$56.10","($2,805.00)"
"7/10/2024","7/10/2024","7/11/2024","PLTR","PLTR 7/12/2024 Call $28.50","STO","1","$0.24","$23.95"
"7/10/2024","7/10/2024","7/11/2024","AMC","AMC Entertainment
CUSIP: 00165C302","Sell","500","$5.42","$2,709.94"
"7/10/2024","7/10/2024","7/11/2024","AMC","AMC 7/12/2024 Call $7.00","BTC","5","$0.03","($15.15)"
"7/10/2024","7/10/2024","7/11/2024","HIMS","HIMS 7/12/2024 Call $20.50","STO","1","$0.30","$29.95"
"7/10/2024","7/10/2024","7/11/2024","HIMS","HIMS 7/12/2024 Call $20.50","STO","1","$0.30","$29.95"
"7/10/2024","7/10/2024","7/11/2024","TSLA","TSLA 7/12/2024 Put $230.00","BTC","1","$0.21","($21.03)"
"7/10/2024","7/10/2024","7/11/2024","HOOD","HOOD 7/12/2024 Call $25.00","BTC","5","$0.02","($10.15)"
"7/10/2024","7/10/2024","7/11/2024","SHOP","SHOP 7/12/2024 Call $71.00","BTC","1","$0.03","($3.03)"
"7/10/2024","7/10/2024","7/11/2024","SHOP","SHOP 7/12/2024 Call $71.00","BTC","1","$0.03","($3.03)"
"7/10/2024","7/10/2024","7/11/2024","SQ","SQ 7/12/2024 Call $69.00","BTC","1","$0.04","($4.03)"
"7/10/2024","7/10/2024","7/11/2024","ZS","ZS 7/12/2024 Put $185.00","STO","1","$0.45","$44.95"
"7/10/2024","7/10/2024","7/11/2024","NET","Cloudflare
CUSIP: 18915M107","Sell","215","$80.09","$17,218.83"
"7/10/2024","7/10/2024","7/11/2024","NET","NET 7/12/2024 Call $91.00","BTC","2","$0.05","($10.06)"
"7/9/2024","7/9/2024","7/10/2024","PFE","PFE 7/12/2024 Call $28.50","BTC","6","$0.05","($30.18)"
"7/9/2024","7/9/2024","7/10/2024","PFE","PFE 7/12/2024 Call $28.50","BTC","2","$0.05","($10.06)"
"7/9/2024","7/9/2024","7/10/2024","PFE","PFE 7/12/2024 Call $28.50","BTC","1","$0.05","($5.03)"
"7/9/2024","7/9/2024","7/10/2024","PFE","PFE 7/12/2024 Call $28.50","BTC","7","$0.05","($35.21)"
"7/9/2024","7/9/2024","7/10/2024","PFE","PFE 7/12/2024 Call $28.50","BTC","1","$0.05","($5.03)"
"7/9/2024","7/9/2024","7/10/2024","PFE","PFE 7/12/2024 Call $28.50","BTC","1","$0.05","($5.03)"
"7/9/2024","7/9/2024","7/10/2024","PFE","Pfizer
CUSIP: 717081103","Buy","50","$27.58","($1,378.75)"
"7/9/2024","7/9/2024","7/10/2024","AMZN","AMZN 7/12/2024 Put $185.00","BTC","1","$0.05","($5.03)"
"7/9/2024","7/9/2024","7/10/2024","AAPL","AAPL 7/12/2024 Put $202.50","BTC","1","$0.04","($4.03)"
"7/9/2024","7/9/2024","7/10/2024","PFE","PFE 7/12/2024 Call $28.50","STO","18","$0.04","$71.40"
"7/9/2024","7/9/2024","7/10/2024","HIMS","Hims & Hers Health
CUSIP: 433000106","Buy","160","$20.52","($3,283.20)"
"7/9/2024","7/9/2024","7/10/2024","AAPL","Apple
CUSIP: 037833100","Buy","2","$228.11","($456.22)"
"7/9/2024","7/9/2024","7/10/2024","SQ","Block
CUSIP: 852234103","Buy","100","$64.49","($6,449.44)"
"7/8/2024","7/8/2024","7/9/2024","","ACH Deposit","ACH","","","$3,500.00"
"7/8/2024","7/8/2024","7/9/2024","TLT","iShares 20+ Year Treasury Bond ETF
CUSIP: 464287432
Dividend Reinvestment","Buy","0.629133","$92.54","($58.22)"
"7/8/2024","7/8/2024","7/9/2024","TSLA","TSLA 7/12/2024 Put $230.00","STO","1","$1.28","$127.95"
"7/8/2024","7/8/2024","7/9/2024","HIMS","Hims & Hers Health
CUSIP: 433000106","Buy","20","$21.15","($422.92)"
"7/8/2024","7/8/2024","7/9/2024","PLTR","Palantir Technologies
CUSIP: 69608A108","Buy","9","$28.03","($252.27)"
"7/8/2024","7/8/2024","7/9/2024","PLTR","Palantir Technologies
CUSIP: 69608A108","Buy","40","$28.03","($1,121.20)"
"7/8/2024","7/8/2024","7/9/2024","PLTR","Palantir Technologies
CUSIP: 69608A108","Buy","1","$28.03","($28.03)"
"7/8/2024","7/8/2024","7/9/2024","PLTR","Palantir Technologies
CUSIP: 69608A108","Buy","50","$28.03","($1,401.50)"
"7/8/2024","7/8/2024","7/9/2024","","ACH Deposit","ACH","","","$1,175.00"
"7/5/2024","7/5/2024","7/5/2024","TLT","Cash Div: R/D 2024-07-01 P/D 2024-07-05 - 200 shares at 0.291104","CDIV","","","$58.22"
"7/5/2024","7/5/2024","7/8/2024","TLT","TLT 7/12/2024 Call $94.50","STO","2","$0.15","$29.92"
"7/5/2024","7/5/2024","7/8/2024","AMC","AMC 7/12/2024 Call $7.00","STO","5","$0.07","$34.83"
"7/5/2024","7/5/2024","7/8/2024","SQ","SQ 7/12/2024 Call $69.00","STO","1","$0.24","$23.95"
"7/5/2024","7/5/2024","7/8/2024","HOOD","HOOD 7/12/2024 Call $25.00","STO","5","$0.08","$39.83"
"7/5/2024","7/5/2024","7/8/2024","SHOP","SHOP 7/12/2024 Call $71.00","STO","2","$0.27","$53.92"
"7/5/2024","7/5/2024","7/8/2024","NET","NET 7/12/2024 Call $91.00","STO","2","$0.32","$63.92"
"7/5/2024","7/5/2024","7/5/2024","SPY","Stock Lending","SLIP","","","$0.01"
"7/5/2024","7/5/2024","7/5/2024","JEPQ","Stock Lending","SLIP","","","$0.01"
"7/5/2024","7/5/2024","7/5/2024","SCHD","Stock Lending","SLIP","","","$0.01"
"7/5/2024","7/5/2024","7/5/2024","DNLI","Stock Lending","SLIP","","","$0.01"
"7/5/2024","7/5/2024","7/5/2024","TLT","Stock Lending","SLIP","","","$0.01"
"7/5/2024","7/5/2024","7/5/2024","EGO","Stock Lending","SLIP","","","$0.01"
"7/5/2024","7/5/2024","7/5/2024","QQQ","Stock Lending","SLIP","","","$0.01"
"7/5/2024","7/5/2024","7/8/2024","SQ","SQ 7/5/2024 Call $65.00","BTC","1","$0.20","($20.03)"
"7/5/2024","7/5/2024","7/8/2024","HOOD","HOOD 7/5/2024 Call $24.50","BTC","4","$0.01","($4.12)"
"7/5/2024","7/5/2024","7/8/2024","JEPQ","J.P. Morgan Exchange-Traded Fund Trust JPMorgan Nasdaq Equity Premium Income ETF
CUSIP: 46654Q203
Dividend Reinvestment","Buy","3.936021","$55.80","($219.63)"
"7/3/2024","7/3/2024","7/3/2024","JEPQ","Cash Div: R/D 2024-07-01 P/D 2024-07-03 - 521.500998 shares at 0.42115","CDIV","","","$219.63"
"7/3/2024","7/3/2024","7/5/2024","ZS","Zscaler
CUSIP: 98980G102","Buy","10","$198.70","($1,987.00)"
"7/3/2024","7/3/2024","7/5/2024","","ACH Deposit","ACH","","","$800.00"
"7/3/2024","7/3/2024","7/5/2024","PLTR","Palantir Technologies
CUSIP: 69608A108","Buy","20","$25.85","($517.00)"
"7/3/2024","7/3/2024","7/5/2024","AAPL","Apple
CUSIP: 037833100","Buy","2","$220.87","($441.74)"
"7/3/2024","7/3/2024","7/5/2024","HIMS","Hims & Hers Health
CUSIP: 433000106","Buy","20","$20.50","($410.00)"
"7/3/2024","7/3/2024","7/5/2024","PFE","Pfizer
CUSIP: 717081103","Buy","100","$27.74","($2,774.24)"
"7/3/2024","7/3/2024","7/5/2024","AAPL","AAPL 7/12/2024 Put $202.50","STO","1","$0.11","$10.95"
"7/3/2024","7/3/2024","7/5/2024","AMZN","AMZN 7/12/2024 Put $185.00","STO","1","$0.26","$25.95"
"7/3/2024","7/3/2024","7/5/2024","AMC","AMC Entertainment
CUSIP: 00165C302","Buy","100","$5.19","($519.00)"
"7/3/2024","7/3/2024","7/5/2024","AMC","AMC Entertainment
CUSIP: 00165C302","Buy","195","$5.19","($1,012.05)"
"7/3/2024","7/3/2024","7/5/2024","AMC","AMC Entertainment
CUSIP: 00165C302","Buy","29","$5.19","($150.51)"
"7/3/2024","7/3/2024","7/5/2024","AMC","AMC Entertainment
CUSIP: 00165C302","Buy","76","$5.19","($394.44)"
"7/3/2024","7/3/2024","7/5/2024","AMC","AMC Entertainment
CUSIP: 00165C302","Buy","100","$5.19","($519.00)"
"7/2/2024","7/2/2024","7/3/2024","JEPQ","J.P. Morgan Exchange-Traded Fund Trust JPMorgan Nasdaq Equity Premium Income ETF
CUSIP: 46654Q203","Buy","200","$55.45","($11,090.00)"
"7/2/2024","7/2/2024","7/3/2024","SCHD","Schwab US Dividend Equity ETF
CUSIP: 808524797","Sell","222","$77.30","$17,161.19"
"7/2/2024","7/2/2024","7/3/2024","SCHD","Schwab US Dividend Equity ETF
CUSIP: 808524797","Sell","0.344497","$77.30","$26.63"
"7/2/2024","7/2/2024","7/3/2024","NET","NET 7/5/2024 Call $86.00","BTC","1","$0.57","($57.03)"
"7/2/2024","7/2/2024","7/3/2024","NET","NET 7/5/2024 Call $86.00","BTC","1","$0.57","($57.03)"
"7/2/2024","7/2/2024","7/3/2024","VZ","Verizon
CUSIP: 92343V104","Sell","128","$40.76","$5,217.75"
"7/2/2024","7/2/2024","7/3/2024","HOOD","Robinhood Markets
CUSIP: 770700102","Buy","100","$22.39","($2,238.92)"
"7/2/2024","7/2/2024","7/3/2024","SHOP","SHOP 7/5/2024 Call $65.00","BTC","1","$1.21","($121.03)"
"7/2/2024","7/2/2024","7/3/2024","SHOP","SHOP 7/5/2024 Call $65.00","BTC","1","$1.21","($121.03)"
"7/2/2024","7/2/2024","7/3/2024","SPY","SPDR S&P 500 ETF
CUSIP: 78462F103","Buy","5","$545.48","($2,727.40)"
"7/2/2024","7/2/2024","7/3/2024","QQQ","Invesco QQQ
CUSIP: 46090E103","Buy","3","$482.80","($1,448.42)"
"7/2/2024","7/2/2024","7/3/2024","SCHD","Schwab US Dividend Equity ETF
CUSIP: 808524797
Dividend Reinvestment","Buy","2.344497","$77.33","($181.30)"
"7/2/2024","7/2/2024","7/3/2024","NKE","Nike
CUSIP: 654106103","Sell","200","$75.63","$15,125.90"
"7/1/2024","7/1/2024","7/1/2024","SCHD","Cash Div: R/D 2024-06-26 P/D 2024-07-01 - 220 shares at 0.8241","CDIV","","","$181.30"
"7/1/2024","7/1/2024","7/2/2024","JEPQ","J.P. Morgan Exchange-Traded Fund Trust JPMorgan Nasdaq Equity Premium Income ETF
CUSIP: 46654Q203","Buy","3","$55.15","($165.45)"
"7/1/2024","7/1/2024","7/2/2024","COIN","Coinbase
CUSIP: 19260Q107","Sell","1","$230.53","$230.53"
"7/1/2024","7/1/2024","7/2/2024","SQ","SQ 7/5/2024 Call $65.00","STO","1","$0.40","$39.95"
"7/1/2024","7/1/2024","7/2/2024","SQ","SQ 7/5/2024 Call $67.00","BTC","1","$0.12","($12.03)"
"7/1/2024","7/1/2024","7/2/2024","SHOP","SHOP 7/5/2024 Call $65.00","STO","2","$0.44","$87.92"
"7/1/2024","7/1/2024","7/2/2024","SHOP","SHOP 7/5/2024 Call $70.00","BTC","2","$0.04","($8.06)"
